tconst,directors,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,title_is_same,normalized_title,log_numvotes,director_success_rate,director_movie_count,writer_success_rate,writer_movie_count,tomatoMeter,audienceScore,has_rt_match,genre_sci-fi,genre_mystery_and_thriller,genre_crime,genre_animation,genre_musical,genre_nature,genre_music,genre_biography,genre_documentary,genre_comedy,genre_holiday,genre_horror,genre_history,genre_romance,genre_anime,genre_lgbtq+,genre_adventure,genre_unknown,genre_kids_and_family,genre_action,genre_war,genre_drama,genre_sports_and_fitness,genre_fantasy,genre_western
tt1090671,nm0668292,No Man's Land: The Rise of Reeker,No Man's Land: The Rise of Reeker,2008,88.0,3292.0,0,nm0668292,1,no mans land the rise of reeker,8.099554,0.0,1.0,0.0,1.0,67.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10915286,nm3598290,Tell Me Who I Am,Tell Me Who I Am,2019,86.0,13237.0,1,,1,tell me who i am,9.490847,1.0,1.0,0.476174206379712,1.3870588235294117,97.0,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt10919240,nm3525879,Malik,Malik,2021,162.0,11194.0,1,nm3525879,1,malik,9.323222,1.0,2.0,1.0,2.0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt1092019,nm0474233,Nothing to Lose,Nothing to Lose,2008,88.0,3332.0,1,"nm1007747,nm0474233",1,nothing to lose,8.111629,1.0,3.0,1.0,2.5,67.0,74.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt10930586,nm0006765,Shikara,Shikara,2020,118.0,7642.0,0,"nm0006765,nm0430785,nm10971223",1,shikara,8.9415455,0.0,2.0,0.4222222222222222,4.0,55.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt10933680,nm0425364,Debt Collectors,The Debt Collector 2,2020,97.0,3903.0,0,"nm0425364,nm7217662",0,debt collectors,8.269757,0.0,5.0,0.0,2.0,82.0,58.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1093842,nm0534665,My Winnipeg,My Winnipeg,2007,80.0,5188.0,1,"nm0534665,nm0866014",1,my winnipeg,8.5542965,0.6666666666666666,3.0,0.6666666666666666,3.0,95.0,77.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt10941528,nm10730985,Under the Riccione Sun,Sotto il sole di Riccione,2020,101.0,2256.0,0,"nm5751623,nm0889403,nm4255960",0,under the riccione sun,7.7217917,0.0,1.0,0.1666666666666666,1.3333333333333333,67.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1095442,nm1023919,Goodbye Solo,Goodbye Solo,2008,91.0,5805.0,1,"nm2478512,nm1023919",1,goodbye solo,8.666647,1.0,4.0,1.0,3.5,94.0,82.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt10954652,nm0796117,Old,Old,2021,108.0,3558.0,0,"nm0796117,nm0506584,nm3382063",1,old,8.177235,0.5,2.0,0.1666666666666666,1.3333333333333333,50.0,53.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10962368,"nm0075849,nm0700301",Things Heard & Seen,Things Heard & Seen,2021,121.0,27919.0,0,"nm10989837,nm0075849,nm0700301",1,things heard seen,10.237099,0.5,2.0,0.3333333333333333,1.6666666666666667,39.0,22.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10991188,nm6662527,World Famous Lover,World Famous Lover,2020,154.0,2920.0,0,nm6662527,1,world famous lover,7.9796815,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1100051,nm1496042,Bereavement,Bereavement,2010,109.0,3558.0,0,nm1496042,1,bereavement,8.177235,0.0,2.0,0.0,2.0,44.0,29.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11012066,nm0563243,Home Sweet Home Alone,Home Sweet Home Alone,2021,93.0,11308.0,0,"nm1510062,nm3289293,nm0000455",1,home sweet home alone,9.333354,0.0,1.0,0.1212121212121212,4.666666666666667,16.0,12.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1103153,nm0525659,Killers,Killers,2010,100.0,90104.0,0,"nm0220521,nm0341372",1,killers,11.4087305,0.0,2.0,0.0,1.0,10.0,41.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1103273,nm0087904,Peep World,Peep World,2010,79.0,3689.0,0,nm1594090,1,peep world,8.213382,0.3333333333333333,3.0,0.0,1.0,25.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1103982,nm0001752,The Girlfriend Experience,The Girlfriend Experience,2009,77.0,16458.0,0,"nm0505522,nm0002718",1,the girlfriend experience,9.708628,0.5714285714285714,7.0,0.5,4.0,67.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1104006,nm0660707,Walled In,Walled In,2009,91.0,3558.0,0,"nm1472014,nm0864418,nm1847992,nm1234893,nm0660707",1,walled in,8.177235,0.3333333333333333,3.0,0.0666666666666666,1.4,67.0,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11044122,nm3429301,Never Surrender: A Galaxy Quest Documentary,Never Surrender: A Galaxy Quest Documentary,2019,95.0,1706.0,1,,1,never surrender a galaxy quest documentary,7.4424925,1.0,1.0,0.476174206379712,1.3870588235294117,100.0,58.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11044858,nm6694031,Nocturne,Nocturne,2020,90.0,7650.0,0,nm6694031,1,nocturne,8.942592,0.0,1.0,0.0,1.0,63.0,37.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1105747,nm0007131,Yuvvraaj,Yuvvraaj,2008,151.0,4291.0,0,"nm0080432,nm0007131,nm0659238",1,yuvvraaj,8.364508,0.3333333333333333,3.0,0.1999999999999999,3.0,67.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt11060730,nm11031870,Maniyarayile Ashokan,Maniyarayile Ashokan,2020,110.0,1174.0,0,"nm11031872,nm11031871",1,maniyarayile ashokan,7.0690236,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt11068166,nm2145328,All Hands on Deck,All Hands on Deck,2020,95.0,1242.0,1,"nm2145328,nm1771591",1,all hands on deck,7.1252832,1.0,1.0,1.0,1.0,100.0,68.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1109477,nm0000586,The Human Contract,The Human Contract,2008,103.0,2170.0,0,nm0000586,1,the human contract,7.6829433,0.0,1.0,0.0,1.0,67.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt11127256,nm0368693,Choke,Choke,2020,73.0,5063.0,0,nm0368693,1,choke,8.529912,0.0,4.0,0.0,4.0,67.0,58.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1113829,nm0000217,George Harrison: Living in the Material World,George Harrison: Living in the Material World,2011,208.0,11243.0,1,,1,george harrison living in the material world,9.32759,1.0,7.0,0.476174206379712,1.3870588235294117,86.0,93.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1114677,nm0155093,Hánnáh Mớntáná: Thé Mớvié,Hannah Montana: The Movie,2009,102.0,41485.0,0,"nm0073504,nm0689954,nm0180902,nm0639434",0,hannah montana the movie,10.633111,0.3333333333333333,3.0,0.0,1.0,43.0,67.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt11161374,nm4097598,Beyond the Law,Beyond the Law,2019,89.0,2830.0,0,"nm1720703,nm2948793",1,beyond the law,7.9483852,0.0,4.0,0.0,2.5,67.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11173106,nm6054966,Sufna,Sufna,2020,144.0,1761.0,1,nm6054966,1,sufna,7.474205,1.0,3.0,1.0,3.0,67.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt11188624,nm1440023,Seance,Seance,2021,92.0,2343.0,0,nm1440023,1,seance,7.759614,0.0,1.0,0.0,4.0,45.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1119191,nm0509448,Thé Killing Rớớm,Thé Killing Rớớm,2009,93.0,14258.0,0,"nm2803289,nm0668754",1,the killing room,9.565144,0.0,5.0,0.0,1.0,71.0,41.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1119646,nm0680846,The Hangover,The Hangover,2009,100.0,3558.0,1,"nm0524190,nm0601859",1,the hangover,8.177235,0.75,4.0,0.2,5.0,79.0,84.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11199410,nm0737517,The Princess Switch: Switched Again,The Princess Switch: Switched Again,2020,96.0,10121.0,0,"nm0076820,nm2997602",1,the princess switch switched again,9.222466,0.0,1.0,0.0,1.0,56.0,34.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1120897,nm1892252,Dhan Dhana Dhan Goal,Dhan Dhana Dhan Goal,2007,167.0,2505.0,0,"nm0440604,nm1888204,nm0003939",1,dhan dhana dhan goal,7.826443,0.0,1.0,0.5111111111111111,6.333333333333333,67.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1120985,nm0161834,Blue Valentine,Blue Valentine,2010,112.0,191955.0,1,"nm0161834,nm0193387,nm2337556",1,blue valentine,12.165022,1.0,2.0,1.0,1.6666666666666667,86.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt11213600,nm5548130,Sardar Ka Grandson,Sardar Ka Grandson,2021,139.0,4364.0,0,"nm8201283,nm3451648,nm5548130",1,sardar ka grandson,8.381373,0.0,1.0,0.0,1.3333333333333333,20.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1122614,nm0001752,Ánd Évérything Is Gớing Finé,And Everything Is Going Fine,2010,89.0,1199.0,1,,0,and everything is going fine,7.090077,0.5714285714285714,7.0,0.476174206379712,1.3870588235294117,91.0,72.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11233960,nm3519173,The Unforgivable,The Unforgivable,2021,112.0,15759.0,1,"nm0185976,nm0782711,nm0587091,nm0906550",1,the unforgivable,9.665231,1.0,2.0,1.0,1.5,38.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt11235772,nm2278537,The Voyeurs,The Voyeurs,2021,120.0,13027.0,0,nm2278537,1,the voyeurs,9.474856,0.0,1.0,0.0,1.0,43.0,46.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1123894,"nm2804620,nm0797962",And Then Came Lola,And Then Came Lola,2009,71.0,1663.0,0,"nm2804620,nm0797962",1,and then came lola,7.41698,0.0,1.0,0.0,1.0,67.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
tt1125188,"nm2809384,nm1761595",Frayed,Frayed,2007,111.0,1392.0,0,"nm2804322,nm2809384,nm1761595,nm2803335,nm2809101",1,frayed,7.239215,0.0,1.0,0.0,1.0,67.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1125849,nm0004716,The Wrestler,The Wrestler,2008,109.0,298596.0,1,nm1557909,1,the wrestler,12.60685,0.5,2.0,1.0,2.0,98.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1127221,nm0814786,Not Forgotten,Not Forgotten,2009,96.0,3558.0,0,"nm1497546,nm0814786",1,not forgotten,8.177235,0.0,1.0,0.0,1.0,15.0,18.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11276598,nm0459996,Pets United,Pets United,2019,89.0,2506.0,0,"nm0459996,nm1075038",1,pets united,7.8268423,0.0,2.0,0.0,2.5,67.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt11286314,nm0570912,Don't Look Up,Don't Look Up,2021,138.0,2005.0,1,"nm0570912,nm1998503",1,dont look up,7.603898,1.0,1.0,1.0,1.0,56.0,78.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11290556,nm2929021,The Way I See It,The Way I See It,2020,100.0,1663.0,1,,1,the way i see it,7.41698,1.0,1.0,0.476174206379712,1.3870588235294117,85.0,93.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1129381,nm0480806,Lớwér Léárning,Lower Learning,2008,97.0,2688.0,0,"nm2839612,nm0480806",0,lower learning,7.8969245,0.0,1.0,0.0,1.0,67.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1129428,nm1377658,Mum & Dad,Mum & Dad,2008,84.0,6030.0,0,nm1377658,1,mum dad,8.704668,0.0,2.0,0.0,2.0,78.0,71.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11306376,nm8745994,Jathi Ratnalu,Jathi Ratnalu,2021,145.0,6687.0,1,nm8745994,1,jathi ratnalu,8.80807,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11307724,nm1482346,John and the Hole,John and the Hole,2021,103.0,3558.0,0,nm1481172,1,john and the hole,8.177235,0.0,1.0,0.6666666666666666,3.0,58.0,33.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt11307814,nm2132883,Red Dot,Red Dot,2021,86.0,12409.0,0,"nm2132883,nm11143139",1,red dot,9.426258,0.0,2.0,0.0,1.5,77.0,32.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1130884,nm0000217,Shutter Island,Shutter Island,2010,138.0,1215368.0,1,"nm0436164,nm1212331",1,shutter island,14.010558,1.0,7.0,0.75,2.0,68.0,77.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1130964,nm0081279,The 5th Quarter,The 5th Quarter,2010,101.0,1578.0,0,nm0081279,1,the 5th quarter,7.3645473,0.0,1.0,0.0,1.0,57.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1130988,nm1333798,JCVD,JCVD,2008,97.0,38528.0,1,"nm1333798,nm1354560,nm1176687,nm0712257,nm1290014",1,jcvd,10.559167,1.0,1.0,1.0,1.0,84.0,74.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt1131724,nm0192984,2:22,2:22,2017,98.0,22194.0,0,"nm2089442,nm2914162",1,222,10.007623,0.0,1.0,0.0,1.5,20.0,37.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1132620,nm0649117,Thé Girl with thé Drágớn Táttớớ,Thé Girl with thé Drágớn Táttớớ,2009,152.0,213591.0,1,"nm1064048,nm1065452,nm2297183",1,the girl with the dragon tattoo,12.271823,0.6666666666666666,3.0,0.6814814814814815,5.333333333333333,85.0,87.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt11343416,nm3724977,Acrylic,Acrylic,2020,78.0,3550.0,0,nm3724977,1,acrylic,8.174985,0.0,1.0,0.0,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1134674,nm2176784,ZMD: Zớmbiés ớf Máss Déstrúctiớn,ZMD: Zớmbiés ớf Máss Déstrúctiớn,2009,89.0,4140.0,0,"nm2819452,nm2176784",1,zmd zombies of mass destruction,8.328692,0.0,1.0,0.0,1.0,67.0,34.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt11357580,nm4296517,Luz,Luz,2020,118.0,6020.0,1,nm4296517,1,luz,8.703009,1.0,1.0,1.0,1.0,43.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
tt11358166,nm4565262,Sớmé Kind ớf Héávén,Sớmé Kind ớf Héávén,2020,83.0,1962.0,1,,1,some kind of heaven,7.582229,1.0,1.0,0.476174206379712,1.3870588235294117,93.0,75.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1137477,nm0702987,Scourge,Scourge,2008,92.0,1081.0,0,nm0702987,1,scourge,6.9865665,0.0,1.0,0.0,1.0,67.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11378264,"nm8201031,nm2098629",Mucho Mucho Amor: The Legend of Walter Mercado,Mucho Mucho Amor: The Legend of Walter Mercado,2020,96.0,3156.0,1,,1,mucho mucho amor the legend of walter mercado,8.057378,1.0,1.0,0.476174206379712,1.3870588235294117,100.0,91.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11382384,nm2406731,Thé Dissidént,The Dissident,2020,119.0,28855.0,1,"nm2406731,nm0598531",0,the dissident,10.270073,1.0,2.0,1.0,7.0,96.0,82.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11389868,nm3037980,Márvélớús ánd thé Bláck Hớlé,Marvelous and the Black Hole,2021,81.0,1484.0,1,nm3037980,0,marvelous and the black hole,7.30317,1.0,1.0,1.0,1.0,86.0,65.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11394180,nm0990310,Dick Johnson Is Dead,Dick Johnson Is Dead,2020,89.0,5925.0,1,"nm1637105,nm0990310",1,dick johnson is dead,8.687105,1.0,1.0,1.0,1.0,99.0,79.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11394182,nm9335192,Feels Good Man,Feels Good Man,2020,92.0,4209.0,1,"nm3136872,nm4232388,nm9335192,nm1704972",1,feels good man,8.345218,1.0,1.0,1.0,1.0,95.0,83.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11394276,nm1713913,Assassins,Assassins,2020,104.0,2130.0,1,,1,assassins,7.6643467,1.0,1.0,0.476174206379712,1.3870588235294117,98.0,82.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1142433,nm0421776,Pớst Grád,Pớst Grád,2009,88.0,14136.0,0,nm2609807,1,post grad,9.556551,0.0,1.0,0.0,1.0,8.0,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11433696,nm11260956,Solo Brathuke So Better,Solo Brathuke So Better,2020,122.0,1317.0,0,nm11260956,1,solo brathuke so better,7.183871,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1144539,nm0827294,Best Worst Movie,Best Worst Movie,2009,93.0,3558.0,1,nm0827294,1,best worst movie,8.177235,1.0,1.0,1.0,1.0,94.0,84.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1144804,nm1287649,Kambakkht Ishq,Kambakkht Ishq,2009,142.0,3558.0,0,"nm1287649,nm3002771,nm2101751,nm1375524",1,kambakkht ishq,8.177235,0.0,2.0,0.0,2.75,67.0,31.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt11457736,nm0205169,My Dad's Christmas Date,My Dad's Christmas Date,2020,91.0,1384.0,0,"nm9106877,nm6437420,nm5189782",1,my dads christmas date,7.233455,0.0,1.0,0.0,1.0,67.0,46.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1146320,nm1847711,Mutants,Mutants,2009,95.0,3558.0,0,"nm2288376,nm1847711,nm1498956",1,mutants,8.177235,0.0,1.0,0.0,1.3333333333333333,67.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11464826,nm2341611,Thé Sớciál Dilémmá,Thé Sớciál Dilémmá,2020,94.0,76419.0,1,"nm7364327,nm2420356,nm2341611",1,the social dilemma,11.2439995,1.0,1.0,1.0,1.3333333333333333,85.0,83.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1148200,nm1938064,Chain Letter,Chain Letter,2010,88.0,5351.0,0,"nm1938064,nm0656003,nm0272090,nm2595239",1,chain letter,8.585226,0.0,2.0,0.0,1.25,29.0,45.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1149361,nm0000466,Micmacs,Micmacs à tire-larigot,2009,105.0,29834.0,1,"nm0000466,nm0491011",0,micmacs,10.303437,1.0,3.0,1.0,4.0,72.0,74.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1150947,nm2064142,"Lớvély, Still","Lovely, Still",2008,92.0,3558.0,1,"nm2064142,nm2053672",0,lovely still,8.177235,1.0,1.0,1.0,1.0,73.0,75.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1151309,nm0068106,Bigger Stronger Faster*,Bigger Stronger Faster*,2008,105.0,13404.0,1,"nm0068106,nm0120645,nm1335463",1,bigger stronger faster,9.503383,1.0,1.0,1.0,1.0,96.0,81.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1151911,nm2859393,Cornered!,Cornered!,2009,87.0,1288.0,0,"nm2859030,nm2859393",1,cornered,7.161622,0.0,1.0,0.0,1.0,67.0,19.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1151922,"nm2222515,nm1199107",Miss March,Miss March,2009,90.0,21245.0,0,"nm1199107,nm2222515,nm1380203,nm1469262,nm2251450",1,miss march,9.963923,0.0,1.0,0.0,1.0,5.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1152758,nm0473936,Dear Zachary: A Letter to a Son About His Father,Dear Zachary: A Letter to a Son About His Father,2008,95.0,35471.0,1,nm0473936,1,dear zachary a letter to a son about his father,10.476499,1.0,1.0,1.0,1.0,94.0,96.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1152827,nm0884659,Super Hybrid,Super Hybrid,2010,94.0,1781.0,0,nm0139605,1,super hybrid,7.4854918,0.0,2.0,0.0,1.0,67.0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11529348,nm4492031,5Gang,5Gang: Un Altfel de Craciun,2019,100.0,2696.0,0,"nm6610100,nm4492031,nm10983687",0,5gang,7.899895,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11536216,nm11241357,Shivan,Shivan,2020,119.0,1211.0,1,,1,shivan,7.100027,1.0,1.0,0.476174206379712,1.3870588235294117,67.0,45.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1153706,nm1349040,Dance Flick,Dance Flick,2009,83.0,12207.0,0,"nm0005540,nm0915465,nm0005541,nm0915460,nm1349040",1,dance flick,9.409846,0.0,1.0,0.0,2.4,18.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11576124,nm1068186,Rogue,Rogue,2020,105.0,7597.0,0,"nm3932445,nm1068186,nm4894335",1,rogue,8.93564,0.0,2.0,0.0,1.3333333333333333,64.0,23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1160317,nm1995338,Death of a Ghost Hunter,Death of a Ghost Hunter,2007,107.0,3558.0,0,"nm1986943,nm1995338",1,death of a ghost hunter,8.177235,0.0,1.0,0.0,1.0,67.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1160368,nm0001317,12 Rounds,12 Rounds,2009,108.0,28395.0,0,nm2896816,1,12 rounds,10.254004,0.0,6.0,0.0,1.0,31.0,45.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11604676,nm3964043,Nayattu,Nayattu,2021,124.0,5979.0,1,nm9909582,1,nayattu,8.696176,1.0,1.0,1.0,1.0,100.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11614912,nm1541272,She Dies Tomorrow,She Dies Tomorrow,2020,86.0,5854.0,0,nm1541272,1,she dies tomorrow,8.675052,0.0,1.0,0.0,1.0,84.0,23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt11615290,nm0005069,Beastie Boys Story,Beastie Boys Story,2020,119.0,6010.0,1,"nm0395259,nm0005069,nm0004855",1,beastie boys story,8.701346,1.0,2.0,1.0,1.0,94.0,85.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
